,Description,Platform,Price,Product
4543,Encrypt files and share these data with other users or groups for Windows and Android systems.,Windows,Free,GoCrypt Basic
4544,Secure all your passwords from different sites and accounts.,Windows,Free,Locky
4545,Developer Virtuoso allows you to open a variety of text file and many other formats.,Windows,Free,Developer Virtuoso
4546,Log the activity of the user to a CSV file or SQL database silently.,Windows,Free,Basic Activity Log
4547,Monitor your children or employees activities on the PC.,Windows,$10.00,WatchPcAnyWhere
4548,"Secure your Shares, Folders, Files on Windows servers.",Windows,Free to try,NTFS Security Manager
4549,Monitors login attempts and keeps a screenshot log.,Mac,Free to try,Logon Sentry
4550,Secure your sensitive data.,Windows,Free to try,localTrezor
4551,Delete all personal information related to your Skype account.,Windows,Free to try,Delete Skype Account
4552,Generate passwords and keep your data secure.,Windows,Free,PassLogic
4553,Setup computer lock that can only be unlocked by you.,Windows,Free to try,Intelligent Lock
4554,Manage your organization's passwords.,Windows,Free,Free Enterprise Password Manager
4555,Extend capabilities of permissions management for MS SharePoint lists.,Windows,Free to try,ListPermissionsUP for SharePoint
4556,Protect your passwords from master password and key files.,Windows,Free,Password Protector
4557,"Save your secret data in secure storage, with Dynamic search engine feature.",Windows,Free to try,Portable Password Manager Pro
4558,Recover lost password for MS Word documents.,Windows,Free to try,Word Password Recovery
4559,Recover lost Microsoft Access passwords.,Windows,$19.00,Aryson MS Access Password Recovery
4560,Record and protect your logins and passwords.,Windows,Free to try,Active Keyring
4561,Monitor your employees' and colleagues' productivity.,Windows,Free to try,Employee Monitor
4562,Manage usernames and passwords on a web server using php / mysql clandestine script.,Windows,Free,SSAM
4563,Recover MS Office PowerPoint password-protected presentations.,Windows,Free to try,PowerPoint Password Recovery
4564,Encrypt any file and upload to OneDrive.,Windows,Free,Ultimate CrypTex for Windows 10
4565,Protect your folder with password and keep it from being opened.,Windows,Free,Xpeon-Lock
4566,Hide selected folder and its entire contents.,Windows,Free to try,HideIT4Me HideIt
4567,SecurityCam helps to turn your device into a security surveillance system.,Windows,Free,SecurityCam for Windows 10
4568,Automate login process and protect your login data.,Windows,Free to try,Mateyko
4569,Install a light virtual PC and use your applications on any PC and protect your data.,Windows,Free to try,AirPC
4570,Get protected from hackers and snoopers on public WiFi connections and surf freely.,iOS,Free,VPN Patron - Super VPN Master
4571,Recover Microsoft Office Word password-protected documents.,Windows,Free to try,Word Password Recovery
4572,Create e-libraries with your content to distribute or sale with high security like RRK or USB Dongle.,Windows,Free to try,eLibrary Creator Basic Edition
4573,Generate passwords based on user's choices.,Windows,Free,Simple Password Maker
4574,Discover what private information could be leaking from your PC.,Windows,Free,Free VPN Test
4575,Multipurpose encryption tool. Batch encrypt files.,Mac,$5.99,AutoCrypt
4576,Encode and encrypt your text with SHA 1 algorithm.,Windows,Free,SHA 1 Encoder for Windows 8
4577,Use a unique login system which does not require a password or any thing to memorize.,Webware,$5.00,MyPassWorld
4578,Manage your passwords and personal data automatically,Windows,Free to try,Dekart Password Carrier 
4579,Secure windows access with physical key.,Windows,Free to try,abylon Logon SSO Pro
4580,Recover forgotten password for Microsoft Access database.,Windows,Free to try,Cocosenor Access Password Tuner
4581,"Unlock your Mac with your fingerprint, wrist or face.",Mac,$3.99,Unlox
4582,Control the internet usage and web sites.,Windows,Free to try,Snappy Internet Control
4583,securely store personal data,Mac,$9.95,RadicalSafe
4584,Get automatic e-mails on your PC location when it's stolen.,Windows,Free to try,Antivol
4585,Control the internet usage and web sites.,Windows,Free to try,Snappy Internet Control
4586,securely store personal data,Mac,$9.95,RadicalSafe
4587,Access a firewalled server from a host with dynamic IP address.,Windows,Free to try,WebKilit
4588,Get the password manager application for your Android device.,Android,Free,Android SuperGenPass
4589,Automate PGP encryption or decryption jobs.,Windows,Free,Diplomat OpenPGP Community Edition
4590,Create random passwords.,Windows,Free to try,Secure Password Generator
4591,Detect and remove W32/Badur trojan.,Windows,Free,Protector Plus - Free Virus Removal Tool for W32/Badur Trojan
4592,SmartShield for Mac provides maximum kernel level security protection for your computers,Mac,$55.00,SmartShield Mac
4593,Protect your files and folders by locking it securely.,Windows,Free,BatchLocker
4594,Manage your data and with encrypted password.,Windows,Free,Ultracipher Portable
4595,Encrypt documents and store them securely in cloud.,Windows,Free,Secured Cloud Drive
4596,Generate secure passwords from master password.,Windows,Free,SmartUtils Easy Password
4597,"Open, unlock, read, access BitLocker encrypted drive on macOS",Mac,Free to try,BitLocker Genius
4598,"Encrypt emails and any text in place
",Windows,Free,Eclipse Portable Encryptor 
4599,With SHA Calculator you can calculate: SHA 1 - SHA 256 - SHA 384 - SHA 512 Open a file and calculate SHA.,Windows,Free,SHA Calculator for Windows 10
4600,Access and manage your fonts.,Mac,Free to try,MasterJuggler Updater
4601,Secure your files and folders.,Windows,$69.99,Folder Care
4602,Detect and remove W32/Badur Trojan.,Windows,Free,CleanBadur
4603,Store passwords and personal info in a secure location.,Windows,Free to try,Identity Vault
4604,Monitor users and servers in your local network.,Windows,Free to try,Supervisor Enterprise Edition
4605,Exchange messages and files in a highly secured and encrypted environment.,Mac,Free,VIPole Secure Messenger
4606,Restrict users from using certain applications on a PC.,Windows,Free to try,Gidiware_Dexktop_Security
4607,Protect files confidential to you or your business by encrypting them.,Windows,Free to try,ItsCryptic
4608,Protect your HTML pages with a JavaScript embedded shield and password.,Windows,Free,HTMLShield
4609,Keep your OS X Keychain synced between Macs and iOS devices.,Mac,Free to try,Keychain2Go
4610,"Keep your information private, unblock the Internet in one click and browse securely.",Windows,Free,MaskVPN
4611,Encrypt/decrypt files and lock/unloak folders or generate powerful passwords.,Windows,Free,Fue File Encryptor
4612,Generate secure passwords from master password.,Windows,Free,SmartUtils Easy Password Portable
4613,"Scan your system for viruses, malware, ransomware, trojans, adware, and more.",Windows,Free,Treater Antivirus
4614,Generate passwords for different applications.,Windows,Free,PassGen Portable
4615,Encrypt and shred files and clean traces of online activities to protect personal data.,Windows,Free to try,Gutnov Cyber Arsenal
4616,Scan files for malware without compromising privacy.,Windows,Free,NoDistribute
4617,Monitor all your OS deployments activities.,Windows,Free to try,MDT Deployment Monitor for Windows 8
4618,Reveal all passwords stored by Google Chrome.,Windows,Free,SterJo Chrome Passwords
4619,RansomDefender must also be installed.,Windows,Free,RansomDefender Security Center for Windows 10
4620,Keep your kids safe online.,Windows,Free to try,Sevnsoft Web Patrol Pro
4621,Secure your online ICQ and AIM conversations.,Windows,Free,SimpLite for ICQ and AIM
4622,Manage your personal security and privacy.,Windows,Free to try,Security Expert Pro
4623,Detect and remove W32/Ngrbot Worm and its variants.,Windows,Free,CleanNgrbot
4624,Block IP addresses of bots and hackers in your Windows firewall.,Windows,Free to try,BotFence
4625,Block advertising on Web sites and uninstall unwanted software.,Windows,Free,SurfShield
4626,Protect your passwords and personal data.,Windows,Free to try,My Data Keeper
4627,Protect your privacy and filter annoying Web content.,Linux,Free,Privoxy for Debian (64-bit)
4628,Compress a file or folder into a Zip file with password encryption.,Windows,Free,Ank Zipper
4629,Detect and remove W32/Hupigon Trojan.,Windows,Free,Protector Plus for W32/Hupigon Trojan
4630,Protect your computer with multiple levels of security.,Windows,Free to try,Winlock Free
4631,Get enhancements and security improvements to Apache.,Mac,Free,Apple Web Sharing
4632,Get enhancements and security improvements to Apache.,Mac,Free,Apple Web Sharing
4633,Provide a comprehensive security solution for virtual machines running on Hyper-V hosts.,Windows,Free,5nine Security for Hyper-V Free 
4634,Provide a tool which aids in mapping out web servers for security testing.,Windows,Free,XML Link dumper
4635,Keep your passwords securely on PC.,Windows,Free,Era Password Manager Portable
4636,Burn password-protected and encrypted discs.,Windows,Free to try,imlSoft CD and DVD Guard
4637,Verify the integrity of your files with checksums.,Windows,Free,Checksum Control
4638,"Opt out of behavioral advertising for 100+ different advertising networks, including Google, Yahoo, Microsoft, all members of the Network Advertising Initiative, and many other companies.",Windows,Free,Beef Taco
4639,Erase data on your iOS device permanently.,Windows,Free to try,Panfone iOS Eraser Pro
4640,Detect and remove malwares and keep your system healthy.,Windows,Free to try,NoVirusThanks Anti-Rootkit
4641,Keep your passwords private and secure.,Windows,Free,Password Security Guard
4642,"Track user access to files, folders, and shares on Windows servers without agents.",Windows,Free to try,SecureHero File System Auditor
4643,Restore forgotten or lost password for Excel spreadsheet.,Windows,Free to try,Pasprog Excel Password Forgotten
4644,Block and close Windows Task Manager automatically.,Windows,Purchase,Easy Task Manager Blocker
4645,Protect your files and folders by both hiding and locking.,Windows,Free to try,HidEM for Vista
4646,"Keep your messages, notes, and texts safe from unintended readers.",Windows,Free,Paranoia Text Encryption
4647,Protect your kids from porn and gambling on the Web.,Windows,Free,DeviceAngel
4648,"Share files with digital rights management, grant or revoke the file access anytime.",Windows,Free,AssureFiles Secure File Sharing
4649,"With this new app you will be able to encrypt and decrypt any text, conversation or document and share them via WhatsApp, Facebook, Telegram, Email, etc.",Windows,Free,Text Encrypt for WhatsApp for Windows 10
4650,See your password so you don't have to type it again and again.,Windows,Free,PassShow
4651,Protect and manage your personal photos of your Android device.,Android,Free,PhotoGuard
4652,Audit and recover Oracle Database passwords.,Windows,Free to try,JRecoverer for Oracle Database Passwords
4653,iNet Guardian protects your network by notifying you about the workstations.,Mac,$7.99,iNet Guardian
4654,Recover passwords to your PDF files.,Windows,Free to try,PDF Password Cracker Expert
4655,Monitor the computer activities of your employees or kids.,Windows,Free to try,LogMaster
4656,Monitor and record employee user activity.,Windows,Free,CleverControl
4657,"Fetch all stored credentials stored by Internet Explorer, Google Chrome and Firefox.",Windows,Free to try,Windows Credentials Viewer
4658,Block access to inappropriate Web sites on your PC.,Windows,Free to try,BLKSite
4659,Maximize your network resilience.,Windows,Purchase,RedSeal
4660,"Monitor your child's activity on the Internet, tracks keystrokes, running applications, clipboard.",Windows,Free,KidInspector Agent
4661,Keep your passwords safe on PC.,Windows,Free,PassLook PC for Windows
4662,Protect your digital world with the first pay-as-you-go antivirus.,Windows,Free to try,Panda Protection Service
4663,Encrypt any text with a password.,Windows,Free to try,ICypher
4664,Perform encryption and decryption on documents.,Windows,Free,GnuPGNotepad
4665,Lock App/System to protect privacy with number/pattern password.,Android,Free,UULock_App Lock
4666,"Manage Forefront Security for Exchange Server, SharePoint, and Microsoft Antigen.",Windows,Free to try,Microsoft Forefront Server Security Management Console
4667,"Find, copy and store your logins and passwords in one click.",Windows,Free to try,Paranotic Password Manager
4668,Check targeted iPhone and iTunes backup files.,Windows,Free to try,MobiSecret
4669,Monitor and restrict you child's Android activities for safety.,Android,Free,TeenShield Child App
4670,Protect your PC from viruses.,Windows,Free to try,Virusfix
4671,"Password-protect your Google Drive, OneDrive, Box, and Dropbox accounts.",Windows,Free to try,Cloud Secure
4672,Automated AES256 zip encryption and decryption software. Run 1000+ tasks/day.,Mac,Free to try,ZipKrypt
4673,Get a secure terminal emulator for SSH servers.,Windows,Free to try,SecEx Security Express
4674,Hide a file inside another file.,Windows,Free to try,Concealer
4675,Hide your files in plain sight without using encryption.,Windows,Free,Cloak My Stuff
4676,Protect your personal data and keep hackers away from breaking in.,Windows,Free,MatrixLocker
4677,Create true or pseudo random numbers using various software/hardware devices.,Windows,Free,TRaNGen2
4678,Encrypt and decrypt your files using encryption keys.,Windows,Free,SubCrypter
4679,Block certain Websites from attacking your PC.,Windows,Free,Hekasoft SiteLocker
4680,Write text and save it in an encrypted file.,Windows,Free,Cypher Text
4681,"Block and remove unwanted programs such as viruses, worms, trojans. ",Windows,Free to try,aVtomic Pro
4682,Ensure total security for your sensitive info by overwriting data before deleting it,Mac,Free,Shred
4683,"Social Shortcut is an security app that protect your social profile from hacking it act as a web client you can access your social profiles like faceboook, instagram, youtube etc.",Windows,Free,Social Shortcut
4684,Capture text in any application or web page.,Mac,$29.95,MacKeylogger
4685,Protect your files and folders with password.,Windows,Free to try,Encrypt4all Professional Edition(64-bit)
4686,Hide and protect folders and files with a password.,Windows,Free to try,Perfect Security
4687,Block Google Ads while browsing Web sites.,Windows,Free,SterJo Google Ad Blocker
4688,Protect your PC from virus threats in real time.,Windows,Free to try,Absecurityweb 2013
4689,"Secure the privacy of the files you keep on your PC, you send through email and over the internet. ",Windows,Free to try,Absolute Security
4690,Classroom management solution that enables teachers to deliver top notch lessons to students in their 21st century classrooms.,Mac,Free to try,CrossTec Vue X - Classroom Management
4691,Connect to a network of fast servers in more than 10 different geographic locations via a secure VPN tunnel.,Android,Free,iWASEL OpenVPN
4692,Recover lost or forgotten password for RAR file.,Windows,Free to try,Cocosenor RAR Password Tuner
4693,Repair damage after malware infection has occurred and prevent future infections.,Windows,Free to try,FortHood
4694,Protect your e-mail from spam messages.,Windows,Free to try,ModusGate
4695,Perform various checksumming activities.,Windows,Free,Is my download broken?
4696,Store all your passwords securely on Windows 8 device.,Windows,Free,MySafe for Windows 8
4697,Pack several security-related functions.,Windows,Free,MatrikSoft SeCare
4698,Manage your children's PC activities.,Windows,Free to try,SmartPoints
4699,Audit and recover Microsoft SQL Server passwords.,Windows,Free to try,JRecoverer for MS SQL Server Passwords
4700,Protect files and folders while making them portable.,Windows,Free to try,Complete Protection System - File Protection
4701,Encrypt your confidential documents and protect your privacy.,Windows,Free to try,AnyEncrypt Server Edition
4702,Track security events.,Windows,Free,DeepSight Extractor
4703,Manage and store your confidential information.,Windows,Free to try,SecureWord
4704,Recover lost or forgotten passwords for Outlook PST files.,Windows,Free to try,Cocosenor Outlook Password Tuner
4705,"Block, filter, monitor, and control access to unsuitable Internet content.",Windows,Free to try,Safesoft Browser
4706,Hide and encrypt files and folders.,Windows,Free,Igeo Folder Hider
4707,Protect your Mac from various threats.,Mac,Free to try,Airo Antivirus
4708,Protect your current user account against hacking attempts.,Windows,Free,UAC Security Patch
4709,Scan and protect your system from ransomware.,Windows,Free to try,Cyber Prot
4710,"Surf the web safely.
",Android,Free to try,ibVPN
4711,Encrypt confidential data on PC as well as on cloud.,Windows,Free,Protectorion Universal Encryption Suite
4712,Store your passwords securely on PC.,Windows,Free,Corporeal
4713,Protect files and folders with encryption.,Windows,Free to try,Best Encryption Expert
4714,Connect to the fast and secure VPN service.,Windows,Free to try,OneVPN
4715,Send and Receive text messages safely.,Windows,Free to try,Secret Word
4716,Detect risky applications and provide remediation options to resolve potential security issues. ,Windows,Free,OPSWAT Client
4717,Syncs with the cloud services and devices that you use and love!,iOS,Free,Jumptuit
4718,Create secure passwords to protect your confidential things.,Windows,Free to try,PassGen
4719,Generate random secure passwords.,Windows,Free,Advanced Password Generator
4720,Protect your Android device from dangerous applications.,Android,$2.49,Security Monitor
4721,Recover lost password for MS Excel.,Windows,Free to try,Excel Password Recovery
4722,Create Word reports from your Nessus vulnerability scans.,Windows,Free to try,NamicSoft Scan Report Assistant
4723,Encrypt images with a code of your choice.,Windows,Free,Encrypics
4724,Mask your important and confidential files.,Windows,Free,Veneer
4725,Protect your passwords and other valuable information.,Windows,Free to try,PortableSafe
4726,Encrypt your files easily.,Windows,Free,Saphe
4727,"Create a secure, private area on your Android device to hide sensitive data.",Android,Free,Loky Lite
4728,Protect your online activity from hackers and censorship. ,Windows,Free to try,Kript
4729,Protect your online accounts against password breaches.,Windows,Free,CyAuth Authenticator
4730,Browse the internet through secure and private VPN proxy.,Mac,Free to try,Cargo VPN
4731,Create passwords on your PC with ease.,Windows,Free,Password Generator
4732,Manage and query your passwords with only two hot keys.,Windows,Free,PasswdElf
4733,Secure your files.,Windows,$9.99,Palm SafeHold
4734,Bypass or remove various kinds of a passcode on your iPhone/iPad/iPod.,Windows,Free to try,Aiseesoft iPhone Unlocker
4735,Encrypt your information for protection purposes.,Windows,Free to try,AtomicRobot Password and Link Manager
4736,"Prevent undesired creation, modification or deletion of data in FileMaker Pro.",Mac,Free to try,SecureFM
4737,Protect your desktop's content privacy from praying eyes.,Windows,Free to try,AlertKey
4738,Manage icons on workstations and control the shortcuts shown to users.,Windows,Free to try,XIA Links Server
4739,Protect user's visitor controls.,Windows,$19.90,O2Face Platinum
4740,Store your private files and data protected with password securely.,Windows,Free to try,My Computer Pro
4741,Hide your sensitive files and important documents in virtual encrypted drives.,Windows,Free to try,East-tec SafeBit
4742,Protect your files and folders with password.,Windows,Free to try,Encrypt4all Professional Edition(32 bit)
4743,Restore all your lost passwords from different hash-types in short time.,Windows,Free to try,HashBreaker
4744,Protect your PC from various threats.,Windows,Free to try,Sunrise Antivirus
4745,"Organize and store your sensitive data, photos and contacts.",iOS,$2.99,Safe Plus
4746,Protect your data with unique and secure passwords.,Mac,Free,SafeInCloud
4747,Take completely secure Notes.,Windows,Free to try,Note Vault
4748,Manage your personal passwords in a database.,Windows,Free,Password Manager+
4749,Archive and protect files.,iOS,Free,SOS Online Backup
4750,Encrypt files with two-at-once algorithms (GOST+RC4) with two separate keys.,Windows,Free,Omegicus Wolfram
4751,Tri-platform tool designed specifically to help combat Crimes Against Children.,Mac,Free to try,MacForensicsLab Field Agent
4752,Antivirus Hub is a free collection of tips and reviews for antivirus software along with downloads and news.,Windows,Free,Antivirus Hub + for Windows 10
4753,"Allow you to encrypt files, directory trees, and texts.",Windows,Free,MAXA Crypt USB
4754,Hide your images from prying eyes using military grade encryption.,Windows,Free,MorganPalmer Image Vault
4755,Detect and remove W32/Kolab Worm and its variants.,Windows,Free,CleanKolab
4756,"Exchange messages and files without risk of spam, viruses, and identity theft.",Windows,Free to try,Inygma-Net
4757,Security Update,Windows,Free,Microsoft Exchange 2000 Malformed Mail Attribute can Cause Exchange 2000 to Exhaust CPU Resources
4758,Monitor Internet activities of remote computers and generate reports.,Windows,Free to try,BrowseReporter (64-bit)
4759,Reset SA and other user passwords of MS SQL Server.,Windows,Free to try,Daossoft SQL Password Rescuer
4760,Protect what you type from the keyboard from any keylogger.,Windows,Free to try,Key Safeguard
4761,Block your screen activity with a security password.,Windows,Free,Fastlock
4762,Protect your passwords by using X.509 certificates instead of a master password.,Windows,Free,KeyLord
4763,"Monitor, detect and block inappropriate content from your PC.",Windows,Free to try,Chaperone
4764,Generate randomized and secure passwords.,Windows,Free,SmartPass
4765,"Clean up your browser's cache, cookies, history, system registry traces.",Windows,Free to try,DataWipe
4766,Store and organize passwords and sensitive information securely.,Windows,Free to try,NoteGuardian
4767,Encrypt your messages before you send them.,Windows,Free,Secret Messager
4768,Protect your programs with password.,Windows,Free to try,Snappy Program Lock
4769,Enable remote control of TrustPort PC Security and Antivirus Business on workstations.,Windows,Free,TrustPort Management Client 2012
4770,Secure information exchange processes.,Windows,Free to try,IDVAS Desktop
4771,Protect and encrypt your files and folders.,Windows,Free,Free Any Data Encryption
4772,Protect your exchange server from viruses.,Windows,Free to try,XWall for Windows 2003 / 2008 (64-bit)
4773,Recover lost FileZilla Passwords,Windows,Free,SterJo FileZilla Decryptor
4774,Protect your databases from virus attacks.,Windows,Free to try,DbDefence Database Encryptor
4775,Surf the Internet anonymously and prevent hackers from acquiring your IP address.,Android,Free to try,IPinator VPN
4776,A simple invisible utility that regularly 'calls' home,Mac,Free,Tickle
4777,Guard your system from virus USB devices.,Windows,Free,InfBlocker Pro
4778,Remove PDF owner Password without restrictions.,Windows,Free,Free PDF Password Remover
4779,Download Password Expiration Reminder Software to deal with password intricacies,Windows,Free to try,Lepide User Password Expiration Reminder
4780,Check & compare hashes of files.,Windows,Free,HashGet 
4781,Build your own DRM (digital right management) system easily.,Windows,Free to try,Linksafe
4782,Encrypt a given password on your PC.,Windows,Free,htCrypt
4783,Store private documents in a portable encrypted repository file.,Windows,Free to try,DigiVault
4784,Connect to multiple monitoring servers and analyze the status.,Windows,Free,Nagstamon
4785,Keep your files encrypted and hidden.,Windows,Free to try,SECURASI Vault+
4786,Monitor the tape backups from any remote computer in the local network.,Windows,Free,Z-Journal
4787,Protect your images and encrypt your audio or video files.,Windows,Free to try,PhotoCrypt Pro
4788,Detects malware infected devices and determines both the nature of the threat and the risk it represents.,Windows,Purchase,Trusteer Pinpoint Malware Detection
4789,Prevent Spywares from being installed for ever.,Windows,Free to try,Spyware Inoculator
4790,Monitor your child by capturing photos as well as location history.,iOS,Free,WebWatcherKids
4791,Enable remote control of TrustPort PC Security and Antivirus Business on workstations.,Windows,Free,TrustPort Management Server 2012
4792,It can make your personal files safe and access to various methods to prevent their people.,Windows,Free,Personal Files for Windows 10
4793,Block selective websites and file downloads on your Internet Explorer.,Windows,Free to try,BlockAllow
4794,Access the Internet through VPN to bypass restrictions and keep privacy.,Android,Free,Turbo Free Vpn Black Ghost CAT Vpn
4795,Solve image hijacking problems.,Windows,Free,IHTool
4796,Detect and remove Android malware RottenSys.,Android,Free,RottenSys Checker
4797,Use graphic user interface and set of policy compilers to manage and configure various firewalls.,Linux,Free,Firewall Builder for Suse Linux
4798,Monitor the performance of multiple and remote servers.,Windows,Free to try,PMP
4799,Helps you create random passwords.,Mac,$0.99,Password Creator
4800,"Monitor and control remote computers using your Mac, smartphone, or tablet.",Mac,Free to try,AdminZilla Network Administrator
4801,Detect and remove W32/SpyEyes Trojan.,Windows,Free,CleanSpyEyes
4802,"Restrict Websites, instant messengers, and gaming activities on your Windows PC.",Windows,Free to try,PM Staff Admin
4803,Collects all required logs info into a central point as specified in Turkish Law of 5651.,Windows,Free to try,ALC (ANET Log Collector)
4804,Encode PHP code and protect it from unlicensed using.,Windows,Free to try,MavorsGuard
4805,Generate random passwords based on selected character set and format.,Windows,Free to try,RandPass
4806,Manage and protect your account passwords and private data.,Windows,Free to try,PrivacySafer
4807,Secure all your personal files with encryption.,Windows,$35.00,Secure-T 2013
4808,Protect your emails from spams and other virus attacks.,Windows,Free to try,Hexamail Guard
4809,"Easily store private documents, photos, videos and more.",Mac,$2.99,Document Vault
4810,"Identify where unsecured, sensitive data exists within an organization's file systems.",Windows,Free to try,StealthSEEK
4811,Manage your username and passwords and keep them safe.,Windows,Free,Password Partner
4812,Protect your personal information and prevent data theft.,Windows,Free to try,Deep Lock
4813,Enable remote control of TrustPort PC Security and Antivirus Business on workstations.,Windows,Free,TrustPort Management Server 2013
4814,Protect your data by restricting access to files and programs.,Mac,Free to try,MacPermitWizard
4815,Guard your system from virus USB devices.,Windows,Free,InfBlocker Pro Portable
4816,Store login information and passwords.,Windows,Free to try,RicRac Password
4817,password management system,Windows,$18.95,SWORDFISH
4818,mSecure for Lenovo Don't take any chances with your passwords and private information; keep your data safe and secure with mSecure Password manager.,Windows,Free,mSecure for Lenovo for Windows 10
4819,Secure your external drive data with password protected.,Windows,Free to try,SecureNTFS Portable
4820,Protect your PC from viruses and malware.,Windows,Free,Zahid Antivirus
4821,Add privacy and security to Dropbox.,Windows,Free,Ensafer
4822,Protect your Android device (applications and data) with encryption.,Android,Free,AppzLock
4823,Capture motion through installed Web cameras and receive e-mail alerts.,Windows,Free to try,Webcam Watch
4824,Update Urlscan 1.0 and 2.0.,Windows,Free,Windows 2000/NT 4.0 Tool: Urlscan-SRP
4825,Calculate CRC32 or MD5 checksum and verify your software files.,Windows,Free,Kana Checksum
4826,Prevent access to any website or web service.,Windows,Free to try,FlashCrest Web Blocker
4827,Protect your PC from security threats.,Windows,Free to try,Ultraheal PC Security
4828,Capture motion through installed Web cameras and receive e-mail alerts.,Windows,Free to try,Webcam Watch
4829,Keep your Android phone secure and protect your privacy.,Android,Free,"Antivirus, Virus Cleaner, Remove Virus - iSecurity"
4830,Protect your exchange server from viruses.,Windows,Free to try,XWall for Windows NT
4831,Detect and remove W32/Small Trojan.,Windows,Free,CleanSmall
4832,Control and restrict access to resources on the Internet.,Windows,Free to try,Indigo Scape Professional
4833,Store passwords in an encrypted storage accessible only through access codes sent to your phone.,Windows,Free,Lockbox
4834,Put a vault on your Windows login screen.,Windows,Free,ScreenGuard
4835,Protect your important data with encryption.,Windows,Free,Info Locker
4836,Protect your computer against viruses or threats.,Windows,Free,SpyWishDefender
4837,Get a perfect tool to protect and save your work from misuse.,Windows,Free,Hideit or Fakeit
4838,Protect your important data from unauthorisied access.,Windows,Free,Taksh Data Encryptor
4839,Prevent others from reading your private files.,Windows,Free to try,My.invisible
4840,Store and organize your sensitive data on Mac.,Mac,$21.99,Safe
4841,Encrypt and decrypt text messages on your PC.,Windows,Free,Text Encryptionator (64-bit)
4842,"Detect viruses, spyware, and other threats in real-time.",Mac,$59.99,Avast Security Pro
4843,Extract and generate MD5 Hash keys.,Windows,Free,WWS MD5
4844,Prevent illegal copying and distribution your video.,Windows,Free to try,Any Video Encryptor
4845,"Control Android app permissions, also for non rooted devices.",Android,$4.99,Permission Guard
4846,"Block Web sites, domain names, and geographical locations using wildcard based rules.",Windows,Free to try,DNS Proxywall
4847,Monitor and control data transmission on USB devices.,Windows,Free to try,USB Security Storage Expert Desktop Edition
4848,"Encrypt and decrypt files, documents and archives.",Windows,Free,KryptoFiler
4849,"Scan multiple database servers.
",Windows,Free to try,Secure SQL Auditor
4850,Hide confidential information within image files.,Windows,Free to try,Image Processor
4851,Complete active directory change audit of active directory.,Windows,"$1,038.00",Active Directory Change Tracker
4852,Keep your sensitive data encrypted in a portion of free space you allocate on your drive.,Linux,Free to try,BestCrypt for Linux
4853,Enable remote control of TrustPort PC Security and  Antivirus Business on workstations.,Windows,Free,TrustPort Management Client 2011
4854,Create secure passwords from your Windows 8 device.,Windows,Free,Advanced Password Generator for Windows 8
4855,Lock your files with enncryption or securely erase them.,Windows,Free to try,Cryptgine Windows Plugin
4856,Password account storage application.,Mac,Free to try,Key Holder
4857,Monitor Skype activity of your children.,Windows,Free to try,Skype Parental Control
4858,Scan for and clean up records compromising data security in QuickBooks documents.,Windows,Free to try,QBW Password
4859,Get an Internet security tool for Web sites and Windows-based online applications.,Windows,Free to try,SafeInput Control
4860,Track your mobile phone or laptop at all times.,Linux,Free,Prey (Ubuntu)
4861,Store and manage your passwords and serial keys.,Windows,Free to try,Mikey
4862,Protect your PC from viruses and clean junk files.,Windows,Free to try,Cert Total Protection 
4863,"Store sensitive data, by categories, in a secure database",Windows,Free to try,Cryptor
4864,Web Authority opens a variety of file types quickly and easily.,Windows,Free,Web Authority for Windows 10
4865,Store your passwords securely on PC.,Windows,Free,Corporeal Portable
4866,protect against unauthorized users,Windows,$9.95,SecureApp
4867,Authorize access to your computer via Webcam using facial recognition.,Windows,Free to try,LogonFace
4868,Create random and secure passwords on PC.,Windows,Free,Kruptos 2 Random
4869,Record all key strokes (entered text) including passwords secretly.,Windows,Free to try,Able KeyLogger
4870,Protect your Windows device from malware and viruses.,Windows,Free to try,CyberByte Antivirus
4871,Monitor all your childrens computer activities.,Windows,Free to try,NannySoft
4872,"Block any Website.
",Windows,Free,IMLock
4873,"Modern SSH is an easy to use SSH client, and the first SSH client designed specifically for Windows 10.",Windows,$9.99,Modern SSH for Windows 10
4874,Store the passwords and other personal information on your computer.,Windows,Free,LockCrypt Portable
4875,Validate your files with Secure Hash Algorithm 1 values.,Windows,Free,AS-SHA1
4876,Protect yourself and your data from invasive online tracking.,Mac,Free to try,TrackOFF
4877,"Enjoy secure, multi-protocol file transfer server with SSH2, SFTP, FTPS, or HTTPS.",Windows,Free,VShell Server (64-bit)
4878,"View, record, print, or play back all users activities of your network workstations.",Windows,Free to try,Muspelheim and Niflheim - Display Monitoring System
4879,Protect your valuable content on USB sticks against illegal copies.,Windows,Free to try,ProtectUSB Content
4880,Take discrete screenshots at a specified interval.,Windows,Free to try,Activity Supervisor
4881,"Clean internet history, cookies, recent files, and securely remove deleted files.",Windows,Free to try,Brytersoft History Cleaner (64-bit)
4882,Create managed secure storage's suitable for USB drives protection.,Windows,Free to try,SmartUtils Portable Storage (64-bit)
4883,"Protect the files you share, allowing you to decide at any moment who their content is accessed",Mac,Free,Prot-On
4884,Encrypt your sensitive files using USB token and password.,Windows,Free to try,CS Defender
4885,Protect your privacy and surf the Internet securely and anonymously.,iOS,Free to try,Steganos Online Shield VPN
