,Description,Platform,Price,Product
5026,"Get a tool Suite for Node.js, JavaScript, Java and Eclipse plugin Development.",Windows,Free,Enide Studio 2014
5027,Create and display 2D barcodes Datamatrix ECC 200.,Windows,Free to try,.NET Forms Control Barcode Datamatrix
5028,Build apps on every type of Android device.,Windows,Free,Android Studio
5029,"Capture images from TWAIN scanners and webcams, export to multi-page TIFF, PDF/A, adds annotations.",Windows,Free to try,Scanner Pro ActiveX SDK
5030,"Convert HTML to JavaScript, ASP, PHP, JSP & Perl.",Windows,Free to try,HTML to AnyCode Converter
5031,Create UML class diagrams with full C# and Java language support.,Windows,Free,NClass Portable
5032,Log all messages of applications at a central server.,Windows,Free,EverydaySolutions.Diagnostic
5033,Create stunning Web button bars with rollover effects. ,Windows,Free to try,Alventis Button Workshop
5034,Create new databases with new schema with information from old data source.,Windows,Free,SQL eXpeditor
5035,"Create compact, interactive charts, and graphs for the Web applications.",Windows,Free,FlyCharts
5036,Utilize a context-sensitive code editor.,Windows,Free to try,Crystal REVS for C++
5037,Create database entry forms and manage data.,Windows,Free to try,SmartDBforms.NET
5038,Import automation tool for FileMaker developers.,Windows,Free to try,UpdateManager
5039,Search and replace changes in sets of Visual Studio Project files or directory tree files easily.,Windows,Free to try,FR - Command Line Text Find and Replace Utility
5040,"Get documentations, samples, and tools for developing custom solutions for Visio 2002.",Windows,Free,Visio 2002 Software Development Kit (SDK)
5041,Get tools necessary to write parallel applications for the Windows HPC Server 2008 platform.,Windows,Free to try,Microsoft HPC Pack 2008 SDK
5042,Get an Oracle development tool with platform crossing.,Windows,Free to try,Oracle SQL Handler
5043,Detect bugs and leaks in Delphi applications.,Windows,Free,Umang MLD
5044,Manage content of your online resources and automate generating ASP code.,Windows,Free to try,Logical CMS for ASP.NET
5045,Produce and deliver professional applications with native VCL components.,Windows,Free,LMD-Tools Special Edition (Delphi 2010)
5046,Encrypt your Java archives to protect them from reverse engineering.,Windows,Free to try,JInstaller Secure Edition
5047,Exchange parts of your Web site in batch mode.,Windows,Free to try,WebDynamicer
5048,Get a tool that can analyze your c or c++ codes.,Linux,Free,Cppcheck for Linux
5049,Convert existing Java language code into Visual C Sharp.,Windows,Free,Java Language Conversion Assistant 2.0
5050,"Design a chart template which can include animation effects, text and image elements, and links.",Windows,Free to try,Rich Chart Server
5051,Encrypt and decrypt files on your PC.,Windows,Free to try,AceEncrypt
5052,Implement an ActiveX control which provides an easily-implemented scheduling interface.,Windows,Free to try,Schedule Timer ActiveX
5053,Create image buttons or Flash buttons for Web pages.,Windows,Free to try,UltraButton
5054,Create and manage shortcuts and install and uninstall program.,Windows,Free,RobinInstaller
5055,"Generate QRCode barcode and save it as BMP, GIF, PNG, JPG image using using ActiveX.",Windows,Free to try,QRCode Encoder SDK/ActiveX
5056,"Read, write, and modify Microsoft Excel spreadsheets.",Windows,Free,JExcelApi
5057,Include charting components for business data applications.,Windows,Free to try,TMS Advanced Charts(Delphi 7)
5058,Create simple documents.,Windows,Free,Xpad
5059,"Download, create, edit, and delete blog posts.",Windows,Free,Tortuga .NET
5060,Develop Delphi 2010 applications with skins support.,Windows,Free to try,BusinessSkinForm VCL for Delphi 2010
5061,Display a fade-to-filter effect over any image.,Windows,Free to try,DS FadeToFilter
5062,Capture colors from any part of your desktop screen.,Windows,Free,Color Seizer
5063,Create and publish reports with SQL reporting server.,Windows,Free to try,RB SQL Reporting Server Publisher
5064,Run an online Web site builder using Web site builder script.,Windows,Free,HTML5 Multiple Website Builder
5065,Get and convert hex/rgb color codes using color picker & magnifying glass.,Mac,Free,Color Converter
5066,Read delimited files easily.,Windows,Free,Delimited File Viewer
5067,Get a collection of RingBuffer for queues and logs.,Windows,Free to try,MSW.Collections
5068,Corporate printing functionality into applications you develop.,Windows,Free to try,CSPrintingEngine
5069,Allow Java-applications to use HBCI-functions.,Windows,Free,HBCI4Java
5070,Connect to live SAP NetWeaver data through any ODBC capable application or tool.,Windows,Free to try,SAP ODBC Driver
5071,Obtain color information from any area of the screen.,Windows,Free,ColorSpy
5072,"Get tools, documentations, and samples for building and testing .NET Framework applications.",Windows,Free,.NET Framework 2.0 Software Development Kit (SDK) (IA64)
5073,Synchronize and convert databases between MS SQL and MySQL.,Windows,Free to try,DBSync for MSSQL and MySQL
5074,"View and analyze log files and data files, compare grammar of log files.",Windows,Free to try,Pattern Viewer
5075,UML diagramming tool,Mac,Free,CanvasUML
5076,Create a video player for your website.,Windows,Free,Spruto Player
5077,Create Adsense Web sites without all tedious work involved.,Windows,Free to try,Desktop Adsense Site Builder
5078,"Generate C# or VB.NET Business Tier, Data Tier, and Dynamic SQL or Stored Procs codes in one click.",Windows,Free,AspxCodeGen 4.0 Express .NET Code Generator
5079,generate Models from Code,Windows,$495.00,WinTranslator
5080,Compare and synchronize data between Microsoft SQL Server databases.,Windows,Free to try,dbForge Compare Bundle for SQL Server
5081,Create Code 128/128 GS1 barcodes and generate checksum automatically.,Mac,Free to try,Dynamic Library Barcode Code 128 GS1 / UCC / EAN
5082,View the System i (AS/400) Control Language commands.,Windows,Free,CL Command Browser
5083,Enhance your Windows libraries with new functions.,Windows,Free,Win Library Tool
5084,"Add voices to your Shoppingmate, Clockmate, or Calendarmate.",Windows,Free,Voice Installer
5085,Protect and maintain Firebird databases.,Windows,Free,FBDataGuard Community Edition
5086,Overview the set of routines referring to a given application.,Windows,Free to try,Universal Report
5087,Track changes to data in any table for MSSQL.,Windows,Free to try,OmniAudit Log Viewer Only
5088,Learn Delphi and use the provided source code in your projects.,Windows,Free to try,Del123 Collection of Delphi examples
5089,Gain Java GUI programming skills by building projects.,Windows,Free to try,HomeJava Projects
5090,Manage inner structure of your computer applications.,Windows,Free to try,ResourceMiner
5091,MFC extension library,Windows,Free to try,BCGPEdit (BCGSoft Professional Editor)
5092,"Generate swift compilers and language processors via compressed-matrix parser tables in C/C++.

",Windows,Free,LRSTAR Parser & Lexer Generator
5093,Get a Xojo and Real Studio calendar control plugin.,Mac,Free to try,CalendarControl
5094,View deadlocks and multiple call stacks.,Windows,Free,Debug Inspector
5095,Gather estimated statistical information from mailboxes or across an Exchange Server organization.,Windows,Free,Microsoft Exchange Server Profile Analyzer (64 bit)
5096,Copy protect images on your Web site using image encryption and domain lock.,Windows,Free to try,Secure Image Pro
5097,Correct errors in MS Mobile Internet Toolkit English release.,Windows,Free,Mobile Internet Toolkit System.FormatException Fix
5098,Generate PDF documents on client side in Web or mobile application.,Windows,Free to try,BytescoutPDF.js
5099,"Scroll: text, pictures, animations, movies.",Mac,Free to try,Creative Flash Scroller
5100,Put all your script's files into one big PHP file for easy distribution.,Windows,Free,phpOneFile
5101,Build your Website online with integrated hosting and a Content Management System.,Webware,Free to try,SiteVIN Website Builder
5102,"Generate rich PDF documents with text, images, and graphics in your applications.",Windows,Free to try,Bytescout PDF SDK
5103,"Create, design and host the a Web site with no technical knowledge.",Windows,Free,Wirm Graphics and Web Design Toolset
5104,Design your ORM model and generate C# or Visual Basic .NET code for it.,Windows,Free to try,Entity Developer Professional
5105,Convert MySQL databases into PostgreSQL and vice versa.,Windows,Free to try,MySQL2PostgreSQL Pro
5106,Read and decode barcodes at any angle.,Windows,Free to try,ScanHelper
5107,Enable your software to create XLS files without Excel installation.,Windows,Free to try,DirectXLS
5108,Get a Java object storage and retrieval database engine.,Windows,Free,Matrix Embeddable Database Engine
5109,Simplify the administration of your Web site by scripting administrative tasks.,Windows,Free,Windows PowerShell Snap-In for IIS (64-bit)
5110,Make use of Print2Flash components to convert files.,Windows,Free,Print2Flash SDK
5111,Format your PHP codes and give clarity to your codes.,Windows,Free,PHPCodeBeautifier
5112,Replace list view control in .NET apps with alternative component.,Windows,Free to try,Better ListView
5113,Make use of Print2Flash components to convert files.,Windows,Free,Print2Flash SDK
5114,Format your PHP codes and give clarity to your codes.,Windows,Free,PHPCodeBeautifier
5115,Convert between text XML files and binary XML files.,Windows,Free,FI Converter
5116,"Create, edit, or customize Windows Installer packages.",Windows,Free to try,Install Time
5117,Create User Interface Designs without any coding or scripting.,Windows,Free to try,GUI Design Studio Express
5118,Get a front-end for the Upx application.,Windows,Free,Upx Gui
5119,Demonstrate how common Visual FoxPro function is created in Visual Basic .NET.,Windows,Free,.NET Samples for Visual FoxPro Developers
5120,Embed HD Web video player to your Joomla Web site.,Windows,Free,HDW Player For Joomla
5121,"Get all FTP, SFTP, IMAP, POP3, SMTP, SSH, SAML, ZIP, and PDF components for .NET in one package.",Windows,Free to try,Ultimate Studio
5122,Submit your link to worlds best free Web directory to get more traffic.,Windows,Free,World's Best Free Web Directory Links
5123,Update your Application Center 2000.,Windows,Free,Application Center 2000 SP2
5124,Work with an SQL development environment & ER diagram tool.,Windows,Free,A5:SQL Mk-2 (32-bit)
5125,Visualize Affymetrix SNP array data and share projects.,Windows,Free,Snp Viewer (64-bit)
5126,Build PHP Web applications for Oracle databases.,Windows,Free to try,Oracle PHP Generator Professional
5127,Control your database applications with signature.,Windows,Free to try,signEZ
5128,Get updated documentation and samples for building applications.,Windows,Free,Microsoft Exchange Server 2003 SDK Documentation and Samples June 2007
5129,"Use custom fonts, background, and icons in your system.",Windows,Free,ADSS Tray Pop-up Window
5130,"Create programs from small, pre-made building blocks.",Windows,Free to try,FlowStone
5131,Help yourself to be on time.,Windows,Free,Alarm Clock
5132,Search through all your TSQL objects in MS SQL Server.,Windows,Free to try,SQL Digger
5133,Read and demultiplex GXF and LXF files.,Windows,Free to try,AVObjects XF Reader
5134,Compare objects between two Microsoft Access databases.,Windows,Free to try,AccessDiff
5135,Upgrade projects that used the Printer and Printers Collection in Visual Basic 6.0.,Windows,Free,Microsoft Printer Compatibility Library
5136,"Build your own applications for Mac, Windows or the Internet.",Mac,Free to try,4D v11 SQL
5137,Test various applications with character-based interface.,Windows,Free to try,AllRecall Consul
5138,Get guides on how to install Visual Studio 2005 Team Foundation Server.,Windows,Free,Visual Studio 2005 Team Foundation Installation Guide
5139,"Rate items and collates the results ready to e-mail, send or update. ",Windows,Free to try,Javascript Star Rating System
5140,Recovery directory database.,Windows,Free,Microsoft Exchange Server Authoritative Restore
5141,Get an inventory management system in VB.NET with full source code.,Windows,$30.00,Jyothi IMS
5142,Create your applications using micro-controllers with tutorial and documentation.,Windows,Free to try,Micro C 8080/85 Development System
5143,"Create, edit, view, print, and secure PDF documents and process PDF forms.",Windows,Free to try,PDFOne .NET ProPlus
5144,Add comprehensive e-mail address validation to your .NET apps.,Windows,Free to try,Ultimate Email Validator Component
5145,Get a small helping tool for Delphi and Pascal programming.,Windows,Free,Visual Pascal
5146,Test HDMI display modes is a small tool - especially made for Xbox One - to demonstrate the possibility to change the display refresh rate on the fly over HDMI.,Windows,Free,Test HDMI display modes for Windows 10
5147,Decode H.264/AVC video streams.,Windows,Free to try,AVObjects H.264/AVC Video Decoder
5148,"Play WAV, MP3, OGG, MOD, XM, IT, and S3M file formats.",Windows,Free,irrKlang
5149,"View, search, filter, export to XLS, and print XML documents.",Windows,Free,SoftCut OpenXML
5150,Run Microsoft Office Access databases files.,Windows,Free,MdbBrowser
5151,Generate high-quality DB2 PHP scripts for the selected tables.,Windows,Free,DB2 PHP Generator Free
5152,Provide Web based file manager for online management of web server files (ASP.NET).,Windows,Free to try,ASP.NET FileManager
5153,Increase visits to your Web site or improve your response rate.,Windows,Free to try,Analyzer I
5154,Connect your phone system to BMC Remedy application.,Windows,Free to try,Cuba Server for Remedy (Avaya TSAPI)
5155,Get an object oriented programming language for implementing software agents.,Windows,Free,Indus Standard SDK
5156,Assist in handling day-to-day system tasks on Windows XP.,Windows,Free,Microsoft Management Console 3.0 for Windows XP x64 Edition (KB907265)
5157,Create an LPK file.,Windows,Free,License Package Authoring Tool
5158,Build strategic projects easily and quickly.,Windows,Free to try,WINDEV Express
5159,Keep local and remote versions of your Web site synchronized.,Windows,Free to try,TSW SiteSync
5160,Convert numbers to and from windows colors and bases.,Windows,Free,Quick Number Base Converter
5161,Prevent MS Application Error Reporting from notifying a wrong person.,Windows,Free,Update for 2007 Microsoft Office System (KB932080)
5162,Run webserver within Windows with support for PHP.,Windows,Free,SimpleServer
5163,Generate the DAL code for N-tiered .Net 2.0 applications.,Windows,Free,DAG
5164,Create applications of various types based on existing SQL Server databases.,Windows,Free to try,CG Pro
5165,Design templates that render eye-catching HTML output from XML content.,Windows,Free to try,Altova StyleVision Basic Edition
5166,Create and design a professional looking glass button.,Windows,Free to try,UControls GlassButton
5167,Configure IP restrictions on an smtp virtual server.,Windows,Free,Microsoft Exchange Server SMTP Internet Protocol Restriction and Accept/Deny List Configuration
5168,Generates powerful .NET code to handle any MSSQL Database.,Windows,Free,Database Wizard
5169,Make unique Joomla templates with Maestro without programming.,Windows,Free to try,Maestro Creative Template Designer
5170,Block and log outbound ICMP traffic.,Windows,Free,ISA Server 2000 Fix for Packet Filter Log
5171,Reduce the time you spend writing HTML apps.,Windows,$39.00,HtaEdit
5172,"Generate runtime sequence diagrams for a use case with call context, runtime sql.",Windows,Free to try,MaintainJ Plugin
5173,Turn your .exe program into a web application,Windows,Free to try,Web Game Builder
5174,Edit or view raw contents of any file.,Windows,Free to try,HxEdit
5175,object-oriented BASIC interpreter,Mac,Purchase,Chipmunk Basic
5176,Simplify your interaction with your Git and Mercurial repositories so you can focus on coding.,Windows,Free to try,SourceTree
5177,Enable your applications to find text information tolerant towards typing or spelling mistakes.,Windows,Free to try,Tassos ActiveX - Basic Line
5178,Enable your web pages with file-uploading fuctionality.,Windows,Free to try,PHP File Uploader
5179,"Create app icons for iOS, Android, and Windows from a single image.",Windows,Free,App Icon Maker
5180,Fine-tune and optimize a document's meta tags on your Mac.,Mac,Free to try,Meta Tag Manager
5181,"Get a library for laying out and rendering of text, with an emphasis on internationalization.",Windows,Free,Pango
5182,Create and interpret software and SQL database designs via the power of UML.,Windows,Free to try,Altova UModel Basic Edition
5183,View and examine log entries.,Windows,Free,Microsoft ISA Server Diagnostic Logging Viewer
5184,"Get a library for laying out and rendering of text, with an emphasis on internationalization.",Windows,Free,Pango
5185,Fine-tune and optimize a document's meta tags on your Mac.,Mac,Free to try,Meta Tag Manager
5186,"Get direct access to PostgreSQL from Delphi, C++Builder, Lazarus.",Windows,Free to try,PostgreSQL Data Access Components
5187,"Edit your PHP, HTML, or JavaScript source files.",Windows,Free,SEG
5188,Choose any color from everywhere in your screen.,Mac,$1.99,Color Picker
5189,Use integrated environment for writing LaTeX documents.,Linux,Free,Texmaker for Linux
5190,"Create your personal home page, with relevant links, news, and gadgets.",Windows,Free,Personal Informer
5191,Export and import data into your code as a typed data structure.,Windows,Free,FileHelpers Library
5192,Generate MS Excel files from your applications.,Windows,Free to try,NativeExcel suite
5193,Create platform for PHP with various features.,Windows,Free,Klorofil Platform
5194,Build Shopzilla affiliate site on your own.,Windows,Free to try,Shopzilla.com Affiliate Site Script
5195,"Write websites, scripts, and programming code.",Linux,Free,Bluefish for Ubuntu
5196,Pick the colors your need for Web design needs.,Windows,Free,Pixie Portable
5197,bundles all required programs for running Dabo on Windows,Windows,Free,Dabo Runtime Engine for Windows
5198,Enhance your software applications development with .NET grid components.,Windows,Free to try,FlexCell Grid Control for .NET 3.0
5199,Automate the design source flag options of your databases.,Windows,Free to try,designPropEZ
5200,Build your software for Raspberry Pi from Windows.,Windows,$10.00,Windows-to-RaspberryPi Cross-Compiler
5201,Include redistributables with applications that use synchronization.,Windows,Free,Microsoft Sync Framework 2.1 Synchronization (64-bit)
5202,Transfer XML data from Access to Excel easily.,Windows,Free,Microsoft XML Spreadsheet Add-in for Microsoft Access 2002
5203,Compile PHP scripts into executable Windows GUI.,Windows,Free to try,ZZEE PHPExe
5204,Get a collaborative development environment for software engineers.,Windows,Free to try,UNA for Windows
5205,Compare files and documents in XML format.,Windows,Free to try,ExamXML Pro
5206,Play and decode MP3 files.,Windows,Free,RSP MP3 DLL
5207,Run the SQL script files of size on PC.,Windows,Free,Big SQL Script File Runner
5208,Create your own Web sites in a little time.,Windows,Free to try,Goldfish
5209,E-commerce for RapidWeaver.,Mac,Free to try,RapidCart
5210,"Record, display, save, sort, and print performance test results.",Windows,Free to try,BugTimer Performance Test Manager
5211,Get all Exchange 2000 technical articles from the Exchange team.,Windows,Free,Exchange 2000 - All Technical Articles
5212,Enhance your phpbb discussion board.,Windows,Free,PhpbbXtra
5213,Record your keystrokes.,Windows,Free,QuickMac
5214,Have your images fade from one to another with a surrealistic Tunnel passageway effect.,Windows,Free to try,DS FadeToTunnel
5215,Analyze Web server logs and view Web site usage detailed reports.,Windows,Free to try,AlterWind Log Analyzer Standard
5216,Bluetooth console is a very small app for test connections with another devices.,Windows,Free,Bluetooth Console for Windows 10
5217,text editor,Mac,$25.00,Jedit
5218,Add a blog engine to your existing Web site.,Windows,Free to try,Blogs.NET
5219,Create your own queries and accept native language to describe user's requests.,Windows,Free to try,Simple Query
5220,Extract data from your transactional system to create a consolidated data.,Windows,Free,Jaspersoft ETL
5221,Analyze and generate tests based on your class modules.,Windows,Free to try,NTest
5222,Integrate LightScribe functionality to a n application.,Windows,Free,Windows Public SDK
5223,Develop application interface using 3D Command buttons.,Windows,Free to try,FACbuttons
5224,Format and modify text labels.,Windows,Free to try,SuperStatic ActiveX Control
5225,Create menu for your web site.,Windows,Free,CSS Vertical Menu Generator
5226,Generate snapshots for MDAC on all supported Service Packs of Windows XP and Windows Server 2003.,Windows,Free,MDAC Utility: Component Checker (32-bit)
5227,Get a PHP integrated environment for enterprises and developers.,Windows,Free,Visual AMP
5228,Use integrated environment for writing LaTeX documents.,Linux,Free,Texmaker for Fedora (64-bit)
5229,Create your own real menus in FileMaker.,Mac,Free to try,MenuControl
5230,Learn how to read and write document properties using IPropertyStorage interface.,Windows,Free,Microsoft Developer Support OLE File Property Reader 2.1 Sample (KB 224351)
5231,creates formatted database files from irregular text files,Windows,Purchase,Cambio
5232,creates formatted database files from irregular text files,Windows,Purchase,Cambio
5233,Develop your Web projects using popular web scripting language.,Windows,Free,PHP
5234,Add animations to your splash screens and glass transparent look to your applications.,Windows,Free to try,Sonic Alpha Style Control
5235,Get a data file for MS Agent's Genie character.,Windows,Free,Agent 2.0 Character: Genie Character File
5236,Manipulate data stored in databases and publish it on the Web.,Windows,Free to try,EasyDBWeb
5237,Date control plugin for Real Studio and Xojo.,Mac,Free to try,DateControl
5238,Extract 1D and 2D barcodes from images and PDF files.,Windows,Free to try,Clear Image Demo
5239,"Convert PDF to Word, TXT, HTML, PDF to XML, Excel, Images using VB .Net.",Windows,Free to try,PDF Focus .Net
5240,Make use of return key as Tab key to move through form controls.,Windows,Free to try,DC ReturnKey Enable
5241,Create an integrated HTTP-based media delivery platform.,Windows,Free,IIS Media Services (64-bit)
5242,"Get a cross platform, open source .NET development framework.",Linux,Free,Mono for Linux
5243,"Use your JavaScript, Css, html skills to create apps wherever you go.",Windows,Free,JavaScript Studio for Windows 10
5244,web log analysis software,Windows,$129.95,123LogAnalyzer
5245,Install a complete Asterisk system with a user-friendly graphical user interface.,Linux,Free,AsteriskNOW for Linux
5246,"Edit vector, image, grid, and SQL database.",Windows,Free to try,TatukGIS Editor
5247,"Protect your data from viruses, power outages, computer crashes, and accidental deletion.",Mac,Free to try,Iomega QuikSync
5248,Give your controls in PowerPlant a command-key equivalent.,Mac,Free,HCmdButtonAttachment
5249,Create a high-quality sites and blogs on the go.,Android,Free,Weebly
5250,Manage and work with MS SQL Server databases.,Windows,Free,SQL Database Studio
5251,Connect Excel/FileMaker to MySQL/PostgreSQL/SQLite.,Mac,Free to try,Actual ODBC Driver for Open Source Databases
5252,Enhance the stability and security of MS Access 2002 Runtime.,Windows,Free,Access 2002 Runtime Security Patch: KB827430
5253,Design and edit static and dynamic Web pages.,Windows,Free to try,Scriptomania
5254,"Apply a PHP User Registration System to your Web site without any coding, PHP, or database knowledge.
",Webware,Free to try,User Registration System
5255,Browse remote folders and upload or download files and folders.,Windows,Free to try,JDiskExplorer 
5256,Automate XML data tasks.,Mac,Free to try,XMLmotor
5257,"Apply a PHP User Registration System to your Web site without any coding, PHP, or database knowledge.
",Webware,Free to try,User Registration System
5258,Browse remote folders and upload or download files and folders.,Windows,Free to try,JDiskExplorer 
5259,Create SSIS documentation in SQL Server 2012.,Windows,Free to try,SSIS Documenter 2012
5260,A powerful calculator designed for programmers and math lovers.,Windows,Free,Programmer Calc for Windows 10
5261,Create your applications with a flexible development toolkit in Eclipse for interactive developers.,Windows,Free,FDT
5262,Transfer all your MySQL components and database files to SQL Server securely.,Windows,Free,Microsoft SQL Server Migration Assistant for MySQL
5263,multi-tier ODBC client driver for multiple databases,Mac,Purchase,OpenLink Multi-Tier Edition ODBC Driver Generic Client
5264,"Repackage, create, edit, and customize Windows Installer (MSI, APPX, MSIX) and App-V packages.",Windows,Free to try,PACE Suite
5265,Generate and display barcodes.,Windows,Free,Bytescout Scan SDK
5266,For image processing & computer vision.,Mac,Free,RobotVisionCAD
5267,A graphical utility application for generating UUID's (Universally Unique Identifiers).,Mac,Free,UUID Generator
5268,Include PDF generation and all other PDF document properties to your applications.,Windows,Free to try,Foxit PDF SDK DLL (32-Bit)
5269,Iperf for Windows Phone.,Windows,Free,Iperf for Windows 10
5270,Compare and synchronize Oracle schemas.,Windows,Free to try,dbForge Schema Compare for Oracle
5271,Get a COM component to encrypt your passwords.,Windows,Free to try,TrestleSoft Security Component
5272,Search for your code snippets by keyword.,Windows,Free,Absolute Code Finder
5273,Make IIS compatible with Apache on your PC.,Windows,Free to try,Helicon Ape
5274,Learn and use library of routines designed to support parsing and formatting of various numeric types.,Windows,Free,Strings Edit
5275,"Ubuntu on Windows allows one to use Ubuntu Terminal and run Ubuntu command line utilities including bash, ssh, git, apt and many more.",Windows,Free,Ubuntu for Windows 10
5276,"Create WebPages with buttons, gradients, round borders, and hover effects.",Windows,Free to try,WebsitePainter
5277,Run your compiled Java code(.class files) by simply double-clicking them.,Windows,Free,JavaExec
5278,Develop your own digital or analogue measuring technology projects with ease.,Windows,Free to try,ProfiLab-Expert 
5279,Convert  bulk database  from MySQL DB  to MSSQL DB.,Windows,Free to try,MySQL to MSSQL Database Converter
5280,"Build mobile applications for iPhone, Android, and BlackBerry with HTML5.",Windows,Free to try,Sencha Touch 2
5281,Connect to a camera or scanner directly from a Java app.,Mac,Free to try,Morena
5282,"Create, manage and run your own Web search engine.",Windows,Free to try,SSForge Professional
5283,Convert  bulk database  from MySQL DB  to MSSQL DB.,Windows,Free to try,MySQL to MSSQL Database Converter
5284,"Convert between UNIX, Mac, Windows/DOS line breaks",Mac,Free,LineBreak
5285,"Get tools, sample code, documentation, and XML schemas for creating smart documents.",Windows,Free,Office 2003 Smart Document Software Development Kit (SDK)
5286,Provide support for various LAF technologies in projects.,Windows,Free to try,Controls4J Library
5287,Use an editor for Visual Studio WPF and/or SilverLight developers.,Windows,Free to try,Theme Editor
5288,searches contents of files for particular text,Mac,Free to try,Search File Contents
5289,Designate pages of a Web site for clients to update by themselves.,Windows,Free to try,PageUpdater
5290,"Convert HTML to RTF, Word in C#, VB.Net, ASP.Net, Silverlight, Merge RTF files.",Windows,Free to try,HTML to RTF Pro DLL .Net
5291,Create and maintain dynamic Websites easily.,Windows,Free,RakuCMS Express Edition
5292,Edit text and HTML files in batch mode.,Windows,Free to try,Batch Text and Html Editor
5293,Build customized installers for downloads or CD-distributed software.,Mac,$395.00,ClickInstall
5294,"Track and manage defects, feature and change requests, customer issues and other development tasks.",Mac,Free to try,TestTrack Pro
5295,Create and deploy various Java applications.,Windows,Free to try,Servoy
5296,Implement a set of SQL sources for the debugging and database synchronization.,Windows,Free to try,AdeptSQL Workshop
5297,Edit codes and parse scripts.,Windows,Free,Free PHP Editor
5298,Show availability and let clients submit reservations.,Webware,$89.00,Booking Calendar Joomla
5299,Make iOS applications on Windows PC.,Windows,Free,IOSProjectApp
5300,Perform an MX server lookup.,Windows,Free,MX Lookup Dll
5301,"Edit SQL with syntax highlighting, comments, and auto-formatting.",Windows,Free to try,Access SQL Editor
5302,view pasteboard info from Cocoa's perspective,Mac,Free,Pasteboard Inspector
5303,Storage app for code snippets.,Mac,Free to try,Code Collector Pro
5304,Convert XPS or OpenXPS documents into PDF and image formats.,Windows,Free to try,XPSConvert
5305,"Read, Write, Update JSON web services, directly from any applications that support ODBC connectivity.",Windows,Free to try,JSON ODBC Driver
5306,Use Microsoft Excel as a front-end interface to a Microsoft Access database.,Windows,Free to try,"Excel MS Access Import, Export & Convert Software"
5307,OLEDB provider for postgreSQL DB,Windows,Free to try,PostgreSQL Native Provider
5308,"Compare databases, detect the differences, and synchronizes them automatically.",Windows,Free to try,SQL Balance for MySQL
5309,Create Ajax style applications using an scripting development environment and runtime for WinFx.,Windows,Free to try,Vistascript Developer
5310,Provide an ActiveX control which can replace MSFlexGrid with numerous additional features.,Windows,Free to try,SimpleGrid1 ActiveX
5311,Create and manipulate data models.,Windows,Free,Navicat Data Modeler Essential 3
5312,"Edit Web page text without technical knowledge of HTML, PHP, or JavaScript.",Windows,Free,Sense to Webpage
5313,Create your applications using 6809 micro-controllers with tutorial and documentation.,Windows,Free to try,Micro C 6809 Development System
5314,"Perform monitoring, logging and analyzing data coming through PC ports and connections.",Windows,$11.19,HHD Device Monitoring Studio
5315,Manage vital bugs in your software.,Windows,Free to try,Bug Trail WorkGroup
5316,Create unusual menus for your applications.,Windows,Free to try,IrisMenu
5317,Compute arbitrary precision integer arithmetic using a variety of sample programs.,Windows,Free to try,MKB APNL
5318,Create course management system on your PC.,Windows,Free,BitNami Moodle Stack
5319,Get a PHP integrated environment for enterprises and developers.,Windows,Free,Visual NMP
5320,Manage Oracle databases and queries on PC.,Windows,Free,OraBone
5321,Get an alternative IDE for Java.,Windows,Free to try,Antegram
5322,Generate OpenSource codes with various tools and editors.,Windows,Free,Acceleo
5323,Select letters and guess words or get hung.,Windows,Free to try,Hangman - VbGames
5324,Develop professional applications with VCL components.,Windows,Free,"LMD-Tools Special Edition (CRS 2007, VCL.NET)"
5325,Connect to live MongoDB data through any ODBC capable application or tool.,Windows,Free to try,MongoDB ODBC Driver
5326,Create conferencing applications.,Windows,Free to try,iConf.NET SDK
5327,Help developers to use sophisticated looking and smoothly animated controls.,Windows,Free to try,TMS Smooth Controls Pack(Delphi 7)
5328,Play MP3 files.,Windows,Free to try,RSP MP3 Player OCX
5329,Generate a blank file on your disk to test load stress.,Windows,Free,Blank File Generator
5330,Develop and test your entire dynamic web application on PC.,Linux,Free,Aptana Studio for Linux (32-bit)
5331,Enjoy a user interface for the Blueprint CSS framework on your PC.,Windows,Free,Boks
5332,Upload images to your website.,Windows,Free to try,Art Flash Gallery
5333,Scripting addition to parse & generate XML data.,Mac,Free,XML Tools
5334,Create and control your Web applications with multiple features.,Windows,Free to try,Smart Date Picker - ASP.NET Calendar
5335,Automate testing of your web applications.,Windows,Free to try,vTest
5336,Integrate cleaning unused entries from system registry feature in your software.,Windows,Free to try,WinLib Registry Cleaner ActiveX
5337,Integrate databases with realtime data.,Windows,Free to try,DBMoto (64-bit)
5338,Create buttons for web site without any graphic design.,Windows,Free,DeKnop
5339,RapidWeaver plugin that lets you easily share documents on a web page.,Mac,Free to try,RapidViewer
5340,Get practice test questions and print results for IBM (J2EE) test 484 certification exam.,Windows,Free to try,Whizlabs J2EE Certification (Test 484) Exam Simulator
5341,Add gauge in application to represent input data.,Windows,Free to try,Steware Gauges NET For WinForm
5342,"Compress, uncompress, delete, test, and list zip files.",Windows,Free to try,RSP Zip Compressor OCX
5343,"Create MS Agent characters from bitmap imagest, text, and sound files.",Windows,Free,Agent Character Editor (ACE)
5344,"Store and index XML content for fast, scalable and predictable access.",Windows,Free,Oracle Berkeley DB XML
5345,Control and update your Web sites.,Windows,Free to try,WidgetSprocket
